imageID,cc1,cc2,cc3,cc4,melanoom_truth
ISIC_0011347,-0.43367705314790583,-0.1697475629108572,-0.07127517281332316,-0.031212211461326217,0.0
ISIC_0011348,-0.26449115019022224,-0.14697379260135274,-0.06410184611764908,-0.04321611093235156,1.0
ISIC_0011349,-0.3371789212920177,-0.09473535749360507,-0.08152621712834651,-0.03997312015024024,1.0
ISIC_0011352,-0.315161530592575,-0.11384550742344873,-0.0810167426484325,-0.0459987232636557,0.0
ISIC_0011353,-0.6522494340474086,-0.08650722426007681,-0.042158999369602684,-0.02437734745388015,0.0
ISIC_0011358,-0.5873947605690155,-0.08164165714232141,-0.04414566260268635,-0.026407517019449017,0.0
ISIC_0011359,-0.6262323685237647,-0.09695824380488305,-0.02387834368664446,-0.0217169803802488,0.0
ISIC_0011361,-0.17514371594473865,-0.1271975164238831,-0.053718459894857074,-0.048226115587465146,0.0
ISIC_0011362,-0.43454460715733634,-0.0865596771703449,-0.08047005888504408,-0.041204839682575295,0.0
ISIC_0011363,-0.25720450242900966,-0.12266310112244166,-0.06310869659330065,-0.03998543481386166,0.0
ISIC_0011366,-0.5075842244361317,-0.10605712332834771,-0.04231684491089077,-0.0325552981747845,1.0
ISIC_0011367,-0.7801461103285205,-0.0900063251916857,-0.03159730937029864,-0.016083078873214036,0.0
ISIC_0011372,-0.56280763937009,-0.08874562452758247,-0.03897208155833218,-0.028378274191046854,0.0
ISIC_0011382,-0.28593778866945374,-0.13766009854776212,-0.059158529934236204,-0.03949606038367523,0.0
ISIC_0011384,-0.5873415080076152,-0.12626353814137806,-0.034115344679671616,-0.02467934461450083,0.0
ISIC_0011386,-0.5543193032087417,-0.1475092405900482,-0.03678850030309069,-0.027841443919897402,0.0
ISIC_0011387,-0.2558706402498759,-0.11799976949497376,-0.06494846458177195,-0.048122398850468595,1.0
ISIC_0011393,-0.62177218824284,-0.10901308710784866,-0.03322103551921807,-0.026711555226760414,0.0
ISIC_0011397,-0.4469644506085135,-0.12858331156046698,-0.06296991613932507,-0.02659974137661189,0.0
ISIC_0011398,-0.2951982295414228,-0.1128531164838949,-0.06705510813063831,-0.045669571308083634,0.0
ISIC_0011402,-0.28983795221420683,-0.12322512809146469,-0.07856492666141135,-0.06020582798398155,0.0
ISIC_0012089,-0.707888721953612,-0.09189543930190758,-0.033197025034431546,-0.01743750362793184,0.0
ISIC_0012090,-0.5324712250595676,-0.12578915607932342,-0.045910193557760076,-0.043936894312323505,0.0
ISIC_0012094,-0.7211574014137345,-0.07968927774855325,-0.030884464238418216,-0.019547555647488182,0.0
ISIC_0012097,-0.6119697140190874,-0.060741455881438894,-0.05089107887996153,-0.034424452910089026,0.0
ISIC_0012102,-0.7539618199263742,-0.05628873255391864,-0.03302050209755576,-0.023574407262934444,0.0
ISIC_0012103,-0.6434007457310815,-0.11574365716866797,-0.049125043663140786,-0.019870053964142195,0.0
ISIC_0012105,-0.5274597150733611,-0.10856910111633644,-0.04561082932278793,-0.03295310016538297,0.0
ISIC_0012107,-0.4932589487226435,-0.0730085577156408,-0.039949160804533174,-0.03209689378325309,0.0
ISIC_0012108,-0.6227359596143637,-0.13511851647357262,-0.031074369474050262,-0.026248162239720277,0.0
ISIC_0012116,-0.5964199488371275,-0.10693968794725486,-0.04556531533033947,-0.02817437248910243,0.0
ISIC_0012117,-0.5500525172262691,-0.09890857713854473,-0.041695858929806456,-0.0345803306695362,0.0
ISIC_0012118,-0.5995144191147077,-0.08613371587597454,-0.0394957571235699,-0.0325794728004101,0.0
ISIC_0012135,-0.683764584991899,-0.07688371086172027,-0.034909342535651644,-0.0216450957052058,0.0
ISIC_0012137,-0.46103486006906946,-0.1164885185214119,-0.06059308375861949,-0.05073763346756047,1.0
ISIC_0012141,-0.6886321416162782,-0.10725010989986053,-0.039555737134497185,-0.018607383417347398,0.0
ISIC_0012148,-0.4647516500595018,-0.13098204572108246,-0.06883782676505018,-0.0442822928377663,0.0
ISIC_0012150,-0.6123354267164327,-0.12083228292505174,-0.04722354196282613,-0.028414770238043563,0.0
ISIC_0012155,-0.8218019804588986,-0.07196510975137753,-0.024860035979298575,-0.012854367027380305,0.0
ISIC_0012156,-0.7219999512385589,-0.07871351118669948,-0.04666458370684544,-0.020316976810109966,0.0
ISIC_0012164,-0.7049998495398662,-0.11387058592146024,-0.029755709662797294,-0.02328270473205897,0.0
ISIC_0012167,-0.7115097669452355,-0.05651325004627877,-0.026260657243132063,-0.021548948960362357,0.0
ISIC_0012170,-0.48659990048193763,-0.1694394989910983,-0.058546725711194264,-0.033141015060016404,0.0
ISIC_0012172,-0.31618385915182795,-0.13472636381715886,-0.08852012508566648,-0.04061768179715958,0.0
ISIC_0012173,-0.6696579337826378,-0.12454864020104867,-0.02491162699109642,-0.025432592187944608,0.0
ISIC_0012175,-0.531526908638013,-0.08974402658964753,-0.056981158663306775,-0.048232677095234266,0.0
ISIC_0012177,-0.691499023369255,-0.0706633109310715,-0.050818794499754655,-0.02893327910504774,0.0
ISIC_0012179,-0.5869720424309328,-0.09643397353597202,-0.03665541974951056,-0.024534647101043028,0.0
ISIC_0012182,-0.7025189940523557,-0.1132712850684156,-0.045944577215140434,-0.018041266602064385,0.0
ISIC_0012183,-0.6172626548001712,-0.10680210356389655,-0.04112685962976875,-0.02735353933053815,0.0
ISIC_0012187,-0.5628746017423071,-0.09646835947016383,-0.035054881955846384,-0.029160693673408233,0.0
ISIC_0012203,-0.738246252674859,-0.09460090922793749,-0.03569033101594933,-0.017768923049227656,0.0
ISIC_0012205,-0.5883943291488575,-0.06609001371138801,-0.05838613218900801,-0.032797387368270675,0.0
ISIC_0012208,-0.7400185832120505,-0.0911950064832503,-0.03723267609478936,-0.02197562951789017,1.0
ISIC_0012209,-0.73498889778025,-0.06885406491180793,-0.026309774003303935,-0.019602047450654192,0.0
ISIC_0012211,-0.6377578913343749,-0.09707229211515972,-0.0493963800363143,-0.019798928377895528,0.0
ISIC_0012212,-0.7454238272427938,-0.047997345505043504,-0.03468493380304155,-0.030278537772735092,0.0
ISIC_0012213,-0.7203031995320719,-0.07765886169603603,-0.03373603618919446,-0.026400287329415253,0.0
ISIC_0012214,-0.7139971567337501,-0.06081377861965287,-0.039827421819130765,-0.02444247329810309,0.0
ISIC_0012217,-0.5051890523554639,-0.10621116148910792,-0.05422980329266372,-0.037295229788384066,0.0
ISIC_0012224,-0.6766312793503614,-0.08827221943868585,-0.03734739203812312,-0.024458785749617754,0.0
ISIC_0012227,-0.47654542396737104,-0.15548888035437408,-0.05639529864951695,-0.03355289408604828,0.0
ISIC_0012228,-0.6551544799428253,-0.07486591258014488,-0.055111758448238235,-0.02444898347530519,0.0
ISIC_0012230,-0.7517553740545475,-0.08992581799493751,-0.03757638900293127,-0.014919245430343217,0.0
ISIC_0012232,-0.7180864463799279,-0.07759457845034987,-0.04382522911182976,-0.021407619871673583,0.0
ISIC_0012233,-0.8020902515069692,-0.07516021465943168,-0.027132967402402883,-0.015014067894094374,0.0
ISIC_0012235,-0.7960461152498451,-0.08313401092540484,-0.02574890596997119,-0.015692500577729834,0.0
ISIC_0012237,-0.7154960432798891,-0.08832655772275927,-0.03957340653609309,-0.027418106756331453,0.0
ISIC_0012238,-0.7478284618712505,-0.09506402412935303,-0.03811201905012139,-0.016253595798623552,0.0
ISIC_0012245,-0.7356730022307717,-0.09152158187599793,-0.028149812177530306,-0.014969443628654766,0.0
ISIC_0012246,-0.7028244991454504,-0.08667905514112437,-0.027498429395639706,-0.018262716348982008,0.0
ISIC_0012250,-0.7837898524459169,-0.07597543503903763,-0.027852721386893306,-0.015932168747025396,0.0
ISIC_0012253,-0.7135452169801048,-0.0607312360871477,-0.03960431455250327,-0.027664980170293188,0.0
ISIC_0012257,-0.6439145044784274,-0.10331680039827104,-0.05060745290741872,-0.025235340877552734,0.0
ISIC_0012259,-0.6286457975156537,-0.09519737516923452,-0.03774549905838098,-0.024680339050691225,0.0
ISIC_0012260,-0.7262859299513961,-0.08277841694531882,-0.033638569329752385,-0.015690823812289895,0.0
ISIC_0012261,-0.7483365179622607,-0.05243064932572211,-0.04006388501827428,-0.019376927728433135,0.0
ISIC_0012263,-0.7046048602918918,-0.051077567058598256,-0.028223729326245978,-0.027998343420616426,0.0
ISIC_0012268,-0.6570842176179403,-0.06345213593538465,-0.05471120479832814,-0.02438879419693174,0.0
ISIC_0012271,-0.727543350227504,-0.08786336204005157,-0.03462778328462836,-0.023237352996995156,0.0
ISIC_0012274,-0.4948234752105022,-0.11443500369141846,-0.04290693150687999,-0.03198687775149023,0.0
ISIC_0012278,-0.729737023573791,-0.05974528711243374,-0.0244911933567441,-0.022492819467739858,0.0
ISIC_0012281,-0.726160143468839,-0.06795987631641998,-0.02857653309842173,-0.02199245352831254,0.0
ISIC_0012282,-0.695113941459439,-0.06571947851554086,-0.03736658026091788,-0.029926091006482816,0.0
ISIC_0012284,-0.6157514668135811,-0.054538506881966736,-0.041267103196660354,-0.026855797329614184,0.0
ISIC_0012285,-0.7126866251450692,-0.06504701289674863,-0.031133794179971058,-0.02051818203768678,0.0
ISIC_0012290,-0.17287321123982946,-0.07826964831857991,-0.051821521860677344,-0.05567982479750794,1.0
ISIC_0012291,-0.6676543796417104,-0.09023479846674837,-0.04990140603364743,-0.024052767977663023,0.0
ISIC_0012294,-0.6174507640016352,-0.07869434202405409,-0.055017492499552706,-0.023023138152823974,0.0
ISIC_0012298,-0.7627846069788591,-0.06123613572730688,-0.036126899241467475,-0.021298154118702672,1.0
ISIC_0012299,-0.6903015135554871,-0.12739459363487785,-0.022423982267095424,-0.01833636497657347,0.0
ISIC_0012303,-0.6629166274718328,-0.11243397375984299,-0.04738952152001996,-0.018558871745910796,0.0
ISIC_0012309,-0.716417332390548,-0.09993067384914664,-0.03960267880139079,-0.021795287923747866,0.0
ISIC_0012311,-0.7187622694918017,-0.06709640786371085,-0.04108600905720822,-0.03146340052020173,0.0
ISIC_0012318,-0.7612464096394798,-0.05505908647959021,-0.048626070739397814,-0.01799400833649928,0.0
ISIC_0012320,-0.6409931396098827,-0.07226236954893783,-0.041373868998443475,-0.028325846439842206,0.0
ISIC_0012322,-0.6196770392718753,-0.09289892807223257,-0.0646092661025999,-0.027421264592824054,0.0
ISIC_0012324,-0.7051633364832808,-0.050474250418285876,-0.02540653234976667,-0.019993541923680913,0.0
ISIC_0012325,-0.6480120984399527,-0.10495048018768866,-0.03470503740700412,-0.032821918291576796,0.0
ISIC_0012329,-0.7202270445488069,-0.08112509317226996,-0.028714773959210654,-0.016494184265791953,0.0
ISIC_0012332,-0.6699698790536877,-0.07332556404498197,-0.03789148645113968,-0.022035831972150532,0.0
ISIC_0012333,-0.6345389069089314,-0.09899187206548893,-0.04687741713754612,-0.03783487226008182,0.0
ISIC_0012334,-0.6620893976339675,-0.0867943405076255,-0.03447704633366602,-0.022165816304349897,0.0
ISIC_0012338,-0.7977456686741525,-0.06497118740508703,-0.022467574428382514,-0.01828161080724032,0.0
ISIC_0012339,-0.31647019945509236,-0.07965122653748669,-0.07057459040788971,-0.042146432498262165,0.0
ISIC_0012342,-0.7032690981409899,-0.06260390487825548,-0.04683340091143273,-0.03597884522098929,0.0
ISIC_0012348,-0.635452087301891,-0.08700186846701585,-0.04416855117308688,-0.026045630218088506,1.0
ISIC_0012351,-0.6780364472829961,-0.11840078765189971,-0.03489667583107642,-0.01604641268986845,0.0
ISIC_0012359,-0.41770784416586204,-0.09747857733941084,-0.0637454993269978,-0.05241963422344592,0.0
ISIC_0012360,-0.5546719960571161,-0.11456142011113896,-0.04478228013210592,-0.027010662004916863,0.0
ISIC_0012363,-0.6391539995808107,-0.055651347956845065,-0.04264144126757774,-0.028594657064426043,0.0
ISIC_0012374,-0.5063085459659535,-0.1555074076845722,-0.05619778702215503,-0.027566475286567277,0.0
ISIC_0012376,-0.7811011841520814,-0.08201224081183296,-0.02716025695474253,-0.01954697231268407,0.0
ISIC_0012377,-0.7218852344019843,-0.0788764570270871,-0.03191462525789772,-0.018134667946495597,0.0
ISIC_0012378,-0.6594748652175393,-0.09085892404008314,-0.04897289968056387,-0.03646741628816989,0.0
ISIC_0012379,-0.31099717491617646,-0.12508835802638385,-0.08152771682017931,-0.0530538741346539,0.0
ISIC_0012381,-0.7170077191073296,-0.09593789708874165,-0.025873742204369304,-0.01212124150485204,0.0
ISIC_0012382,-0.4399494475601337,-0.11080264221027791,-0.07107202930686629,-0.031798180636300244,1.0
ISIC_0012384,-0.7386801116551919,-0.08264294115444792,-0.023520194541188227,-0.017240540797965595,0.0
ISIC_0012386,-0.3488422746066652,-0.11527528969823814,-0.0629385905871665,-0.0458055180501985,0.0
ISIC_0012390,-0.7137150107114418,-0.11411234178420515,-0.02994909283978492,-0.02225730848902402,0.0
ISIC_0012391,-0.6585855648346808,-0.06655375599867358,-0.03356110740163934,-0.027038948552830067,1.0
ISIC_0012397,-0.6592084651054211,-0.13470891648040859,-0.03632122444494719,-0.023402393617834583,0.0
ISIC_0012406,-0.7576825030038474,-0.07379849050636159,-0.02953808512497015,-0.028142849117344257,0.0
ISIC_0012413,-0.6990098077935978,-0.09770752168433083,-0.036322438070453295,-0.02497417307142502,0.0
ISIC_0012415,-0.679065728302112,-0.07458072689831938,-0.029639691701960735,-0.023504669376682566,0.0
ISIC_0012416,-0.4780218338143707,-0.13506872265089537,-0.06799367753757779,-0.043707866800440726,0.0
ISIC_0012433,-0.7197358553452984,-0.10635905744002361,-0.024419771258134174,-0.016318717341395617,0.0
ISIC_0012435,-0.7617333540308839,-0.08586339766169493,-0.03717904251560682,-0.01851738441834197,1.0
ISIC_0012442,-0.599094480826712,-0.10009966423404687,-0.05999474385752113,-0.029619213203478517,0.0
ISIC_0012445,-0.6572878383966763,-0.09884078320059633,-0.03660907308696143,-0.020307004315974014,0.0
ISIC_0012450,-0.5654703446750621,-0.09189231076137303,-0.043622149614367806,-0.02918524601093339,1.0
ISIC_0012452,-0.7860473348021015,-0.05215290819134635,-0.037103003693142136,-0.023024353314439916,0.0
ISIC_0012453,-0.7694615789884341,-0.06494192186111725,-0.043607032428101475,-0.019506139509671463,0.0
ISIC_0012455,-0.729875246276592,-0.06857162056383664,-0.025801845351865776,-0.02076472520263674,0.0
ISIC_0012459,-0.7690250240306322,-0.08634215282797228,-0.031519836656797376,-0.015284442885285951,0.0
ISIC_0012460,-0.6539007499695246,-0.1338058535412547,-0.04237861278463151,-0.0282917285232471,0.0
ISIC_0012464,-0.7846832549070524,-0.06990465738378325,-0.02289869825850177,-0.011903139571713184,0.0
ISIC_0012469,-0.5090338658245899,-0.11725275108360445,-0.07670887496193418,-0.032221884477824925,0.0
ISIC_0012473,-0.47164223802013583,-0.15636435811425567,-0.06012366998345475,-0.026132771192191234,0.0
ISIC_0012475,-0.5787357378074985,-0.10672918226293607,-0.05206317041016084,-0.03314662362993706,0.0
ISIC_0012478,-0.697737830966262,-0.08352106041333357,-0.043202859673710556,-0.02227353012175004,0.0
ISIC_0012481,-0.6499016011587908,-0.0771340124746063,-0.04005607653001572,-0.01940539494556115,0.0
ISIC_0012487,-0.6312733468431322,-0.06279136849009495,-0.05523241415547819,-0.022424476392978676,0.0
ISIC_0012489,-0.5824204197450605,-0.10735393372393096,-0.05347753429808355,-0.021302516539123045,0.0
ISIC_0012494,-0.7732577804936518,-0.06501685978760019,-0.03272162747678975,-0.014738348441210733,0.0
ISIC_0012495,-0.7608507367861674,-0.047623309205196196,-0.030416002450079152,-0.03170749991233922,0.0
ISIC_0012496,-0.6733328223909414,-0.07488042290780117,-0.04186687180817636,-0.027253792782995917,0.0
ISIC_0012501,-0.5648802262491948,-0.12577502844114158,-0.03981723712078794,-0.01983368117193235,0.0
ISIC_0012503,-0.6363744922720105,-0.1068272500703547,-0.03422718502276165,-0.02434968792612094,0.0
ISIC_0012506,-0.6672643334630928,-0.12090468511045194,-0.05172375581804892,-0.02546883373670819,0.0
ISIC_0012508,-0.6133089491455974,-0.0761078042831611,-0.04622220853196404,-0.029716500321064987,0.0
ISIC_0012511,-0.6924472290362229,-0.06890638725936124,-0.03927319271153529,-0.02934005919859832,0.0
ISIC_0012512,-0.4846333821197055,-0.14206583313601737,-0.052555630322584646,-0.04409802756232914,1.0
ISIC_0012516,-0.6130726589073656,-0.08704964293327488,-0.04012301488074338,-0.02405442388438156,0.0
ISIC_0012517,-0.6558087788182614,-0.11763954645890537,-0.02862696598434339,-0.021864580986219184,0.0
ISIC_0012518,-0.40646589052605375,-0.18904765577717936,-0.05134113490010128,-0.03673682579251519,0.0
ISIC_0012520,-0.6561900548995878,-0.08900189311036405,-0.03513802113536216,-0.025504060380125898,0.0
ISIC_0012521,-0.6657529594721495,-0.05993819602191064,-0.044328812096324305,-0.032293787823503214,0.0
ISIC_0012523,-0.7227984444998004,-0.055358659859488485,-0.032467196864323006,-0.020862595683601756,0.0
ISIC_0012526,-0.6939749152963858,-0.08892678618563571,-0.039437331327657976,-0.022682659996374824,0.0
ISIC_0012527,-0.5403254349472075,-0.12185214113223006,-0.04352474626985872,-0.037947781748047665,0.0
ISIC_0012529,-0.7803871592377715,-0.08111979624701374,-0.02823688223361337,-0.020743174141722456,0.0
ISIC_0012539,-0.7786666704375983,-0.0802018404437947,-0.02464696827306971,-0.012542694197299156,0.0
ISIC_0012543,-0.7875153210109762,-0.07737350910697423,-0.02496545698992339,-0.011646527156342582,0.0
ISIC_0012544,-0.7191806690568829,-0.12533495925256344,-0.043466912144550035,-0.0251127860728066,0.0
ISIC_0012549,-0.6836975605011879,-0.05791915417995111,-0.03610653265185401,-0.02057799604001595,0.0
ISIC_0012550,-0.5753723922726599,-0.0980723837493915,-0.04120099839873015,-0.036997102622489036,0.0
ISIC_0012653,-0.6668627952462431,-0.08100522348872502,-0.035233834982525525,-0.02221970114202146,0.0
ISIC_0012655,-0.7637318900772846,-0.0819875349966093,-0.029062818737360732,-0.022890192060359443,0.0
ISIC_0012657,-0.6695351557761322,-0.11111219380256998,-0.04625833885633722,-0.026903124857007202,0.0
ISIC_0012658,-0.7265198159597218,-0.06401654148740313,-0.030986461809145105,-0.025784710804671387,0.0
ISIC_0012659,-0.81314993595006,-0.07281419281652736,-0.02560395488955533,-0.015590478546547812,0.0
ISIC_0012661,-0.7207014805314561,-0.08443076381488956,-0.03185754703356823,-0.017177763207198243,0.0
ISIC_0012662,-0.5971143682951147,-0.07816550299270916,-0.059531569658914846,-0.027041999617273188,0.0
ISIC_0012663,-0.6627056778018527,-0.12176249007993145,-0.042379405388587116,-0.02801425741066836,0.0
ISIC_0012664,-0.726866159541746,-0.059066953505409886,-0.04448096749900747,-0.017434268853652415,0.0
ISIC_0012665,-0.7104480377299738,-0.09397707840242142,-0.04748176481696195,-0.032714538670845034,0.0
ISIC_0012666,-0.7569960241418803,-0.08533837769300262,-0.036041222429645386,-0.0321330736643137,0.0
ISIC_0012669,-0.7492137751482395,-0.06019934712389666,-0.033185202131380376,-0.018357100674498153,0.0
ISIC_0012670,-0.7168313906654986,-0.07196797082972578,-0.03200491237028466,-0.02492776187079912,0.0
ISIC_0012671,-0.591437504867523,-0.08304462554271869,-0.04975139452019425,-0.029509719959044278,0.0
ISIC_0012672,-0.6645275288559676,-0.06363747013094773,-0.046748833485103725,-0.031931732500530205,0.0
ISIC_0012673,-0.6599668270481052,-0.06899694053829927,-0.04215124337390044,-0.03637367591195202,0.0
ISIC_0012674,-0.6436530110976555,-0.08769669652498022,-0.049734465446563986,-0.0400353216892408,0.0
ISIC_0012675,-0.6491080765080568,-0.09601248730060552,-0.04221622556311683,-0.02582336408238531,0.0
ISIC_0012676,-0.6206975779222623,-0.13215827631731017,-0.0453268603803951,-0.027657766813352885,0.0
ISIC_0012677,-0.5885331635849205,-0.0994592668740033,-0.06321521027891824,-0.03367837415910126,0.0
ISIC_0012678,-0.6128439193809594,-0.1428677004848186,-0.03299011115206171,-0.026965404649426344,1.0
ISIC_0012679,-0.6936376043572473,-0.08045001157845227,-0.04592001522585863,-0.02405946991202862,0.0
ISIC_0012680,-0.6244703926345527,-0.08298213750849712,-0.04106396671072615,-0.02993354909314727,0.0
ISIC_0012681,-0.6448727460217791,-0.08121690023100034,-0.041447642241113025,-0.03890580742157773,0.0
ISIC_0012682,-0.6877982688700286,-0.11045416590383361,-0.05293965508207213,-0.02285764872989106,0.0
ISIC_0012683,-0.7333037817969935,-0.08048532232224997,-0.050529139796558126,-0.030871518933964823,0.0
ISIC_0012685,-0.672691021343168,-0.08704473817499297,-0.05373818642600066,-0.025677124941769075,0.0
ISIC_0012690,-0.6140591338171921,-0.10310297214591599,-0.04272670837854317,-0.02855744109413219,0.0
ISIC_0012692,-0.5851920918695352,-0.09929460976499929,-0.03897744237185241,-0.025332248019196646,0.0
ISIC_0012693,-0.6706139035774816,-0.07817955382206981,-0.04089038236095374,-0.02071165172215489,0.0
ISIC_0012696,-0.686251189330722,-0.09241044889029842,-0.0309286017972642,-0.02787601928272071,0.0
ISIC_0012697,-0.719928759101005,-0.06601245903662603,-0.03304121933405582,-0.023378955516581326,0.0
ISIC_0012699,-0.6021517203001971,-0.10134554316000169,-0.05740050562572083,-0.03641911411640594,0.0
ISIC_0012700,-0.6828388767145493,-0.09338705089129018,-0.028056258485944285,-0.018205259458616604,0.0
ISIC_0012701,-0.6393820895341222,-0.09136707150493939,-0.04517061002507672,-0.026057674117200252,1.0
ISIC_0012702,-0.7750037990453651,-0.08523978061128845,-0.03094176619807769,-0.015191648890291301,0.0
ISIC_0012704,-0.7963685425903144,-0.07834627978689537,-0.02654591775941663,-0.016158309187890955,0.0
ISIC_0012706,-0.7237557072975505,-0.07313513722265949,-0.029443231588183752,-0.01875395816539316,0.0
ISIC_0012709,-0.3181083240647017,-0.14803034364551138,-0.07374299375289786,-0.03612545907229514,0.0
ISIC_0012710,-0.7446021812075068,-0.0822509679048122,-0.023537964501985822,-0.018190923255190145,0.0
ISIC_0012711,-0.7959702513951729,-0.05865561862366227,-0.03618807124255155,-0.02326287201689535,0.0
ISIC_0012713,-0.6907901869732678,-0.10715251701366069,-0.02832040072103252,-0.01659856316698005,0.0
ISIC_0012715,-0.5858484925363798,-0.0847444094454829,-0.05138654556095859,-0.032939672772951845,1.0
ISIC_0012719,-0.6381285295118022,-0.08800135595199116,-0.05322101172616289,-0.033040028435684904,0.0
ISIC_0012721,-0.5921422883613436,-0.07997802219932515,-0.053104350770896536,-0.02641178938277694,0.0
ISIC_0012725,-0.7700778672203006,-0.0712282288845917,-0.03649197762056973,-0.017439000532901303,0.0
ISIC_0012726,-0.767386895005934,-0.08921839299384489,-0.03539851474715976,-0.020056471805565496,0.0
ISIC_0012735,-0.6339733972135013,-0.07723175876903526,-0.030059944668770405,-0.030383460911402094,0.0
ISIC_0012737,-0.7749243310689751,-0.07340906216458674,-0.0265908314745254,-0.018912044727308425,0.0
ISIC_0012739,-0.6804068420210727,-0.10874039826734797,-0.034812555599500375,-0.03279446135711292,0.0
ISIC_0012740,-0.5231918772595088,-0.07985777875823996,-0.06014703049693304,-0.029525642536095742,0.0
ISIC_0012741,-0.7555665991267873,-0.08417018299178702,-0.033143852665329404,-0.014766685936315402,0.0
ISIC_0012742,-0.6599034249134945,-0.11348956392057391,-0.055966866742637914,-0.0293795040947544,0.0
ISIC_0012744,-0.823129080696017,-0.07594466045817436,-0.027813663142674812,-0.01604680479231626,0.0
ISIC_0012749,-0.18020100631654684,-0.07874886355840216,-0.05078668805814618,-0.042262107919376735,1.0
ISIC_0012756,-0.5056848930621993,-0.09246147460125587,-0.05713705902916605,-0.037434722500857553,1.0
ISIC_0012768,-0.5918659252758811,-0.09798668921528261,-0.03568886154521686,-0.030168063073708284,0.0
ISIC_0012770,-0.7200479656815688,-0.08699392861684269,-0.03239334120347177,-0.029752130089123086,0.0
ISIC_0012772,-0.7103147987645083,-0.07851380357076107,-0.030069826039112624,-0.01907992380058743,0.0
ISIC_0012773,-0.5353576584087449,-0.09741544191293663,-0.05952785321488663,-0.022609244709976162,0.0
ISIC_0012777,-0.6471274799188833,-0.12948738373868593,-0.05318160274706113,-0.030756489304906043,0.0
ISIC_0012785,-0.7317509666592995,-0.06310710976365114,-0.029231422308604177,-0.024716610741126285,0.0
ISIC_0012787,-0.6929699205162483,-0.07704340073274416,-0.03305476114570238,-0.023208507893050817,0.0
ISIC_0012788,-0.5359564151047302,-0.11870606576629708,-0.04776816120947519,-0.04339687593809308,0.0
ISIC_0012789,-0.7086593544175559,-0.06504628058756418,-0.04164053049043959,-0.01628787635977222,0.0
ISIC_0012790,-0.7389012224249446,-0.05450093352604363,-0.04036711053731898,-0.025588757240698243,0.0
ISIC_0012792,-0.3256637023892466,-0.15305490764082225,-0.08094918067868509,-0.04099389000055598,0.0
ISIC_0012793,-0.5914702556030049,-0.07882346600617413,-0.06456866528037314,-0.042532687148931464,0.0
ISIC_0012800,-0.2898533837988916,-0.12437912950854263,-0.06688326926222765,-0.06306987126135874,0.0
ISIC_0012804,-0.5777017399204303,-0.0951461791484878,-0.029022669745647545,-0.023164261489725696,0.0
ISIC_0012806,-0.6838956541433224,-0.08132095314445162,-0.033548833387984006,-0.023516400856075093,0.0
ISIC_0012810,-0.6596073370026954,-0.11180331279747929,-0.028862073380888836,-0.019993798690648226,0.0
ISIC_0012811,-0.4106718052100576,-0.10436467521928333,-0.0702146545918399,-0.04080936857696468,0.0
ISIC_0012813,-0.4311756398832943,-0.11968877500790237,-0.04799088895034667,-0.03160824179976446,0.0
ISIC_0012814,-0.6240406339218892,-0.10406273226206245,-0.04085456724550879,-0.03293591882344053,0.0
ISIC_0012823,-0.7569798030472101,-0.10838283644015256,-0.026385941683355646,-0.016785934431034176,0.0
ISIC_0012826,-0.7247574609143907,-0.0693774703422593,-0.020049637376694907,-0.02203832793072638,0.0
ISIC_0012827,-0.636301325977441,-0.07755172385341627,-0.05337461287776321,-0.023049120461397454,0.0
ISIC_0012828,-0.4424461324203381,-0.1263504768734403,-0.0700769601213461,-0.028823407004231832,0.0
ISIC_0012833,-0.7374806779856395,-0.0868449690587422,-0.030483804303768583,-0.014552140519638324,0.0
ISIC_0012835,-0.6987665534099914,-0.09852277983944799,-0.04666456127510256,-0.022690177144645413,0.0
ISIC_0012840,-0.6259032549402628,-0.0884085653600103,-0.045916706691903564,-0.032164991457402065,0.0
ISIC_0012844,-0.545295898881397,-0.08173215424576608,-0.06467011820221005,-0.03444004654505134,0.0
ISIC_0012845,-0.6367463358146055,-0.07167540686024934,-0.036852159091229214,-0.030474987343384524,0.0
ISIC_0012851,-0.7577422273435445,-0.05581468172956908,-0.0276942582184474,-0.025247083919107863,0.0
ISIC_0012854,-0.6576570494097393,-0.08632038084833474,-0.03066621729814345,-0.02594103674346679,0.0
ISIC_0012855,-0.5675684526724067,-0.0670754920063458,-0.03329275554076805,-0.03375216330722977,0.0
ISIC_0012856,-0.7696905638596223,-0.07369353159892182,-0.036132636072623125,-0.01562689384770795,0.0
ISIC_0012865,-0.6357340712320629,-0.06401808761109318,-0.05526183907193227,-0.03366761299236817,0.0
ISIC_0012871,-0.707114831427871,-0.10090149677240398,-0.036133413061681594,-0.018419754512552025,0.0
ISIC_0012873,-0.6692285599824129,-0.07934022384944883,-0.038756504589456175,-0.026351924535433002,0.0
ISIC_0012877,-0.7507370141802451,-0.08331319966978934,-0.025185061750489804,-0.016379405700254812,0.0
ISIC_0012878,-0.7911415302959424,-0.08306237979834465,-0.024443306348334595,-0.013410267633128033,0.0
ISIC_0012879,-0.6195173850764634,-0.10261910140673094,-0.03795367044686526,-0.02720000840325648,0.0
ISIC_0012880,-0.6741053875608665,-0.08027754038255144,-0.05335166147209158,-0.018653455105130626,0.0
ISIC_0012883,-0.7664821251242759,-0.08001648904939089,-0.024032603264966923,-0.018157959255629158,0.0
